href,title,compound,layout,gross_floor_area,distribute,road,floor,orientation,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance,number,address,latest_week_views,room_type,img_url,captured_at
http://sh.lianjia.com/zufang/shz4153189.html,钦州花苑，真实在租，好楼层，钥匙在链家,钦州花苑,1室1厅,58,徐汇,田林,中区/29层,,5200,2017.08.12,23,9,桂林路,900,shz4153189,"钦州路840号,钦州路860号,钦州路880号,钦州路900号,钦州路920号",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160803/57d8d41a-968a-4df8-a03e-1c95de675faf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160803/e1188b14-89f9-4788-b879-7583a8c5af6a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160803/0ea0213f-f2fa-4996-91ce-7e34c47e1b35.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150328/64b3c41d-4ea9-42db-881d-6bc7cf1dd2bc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160803/e027d000-21c7-4166-9cd1-914af3ef53a4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160803/c747fcb4-d323-4649-a01d-13592c9bdaf5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160803/36fc996a-64f3-4fd1-afec-1aea6b4fd69f.jpg_100x75.jpg",2017-10-07 18:07:25
http://sh.lianjia.com/zufang/shz4147760.html,高区采光好，有爱有家，出行方便，钥匙在链家,振兴小区（徐汇）,1室2厅,41,徐汇,徐家汇,高区/5层,,5300,2017.08.10,17,4,东安路,469,shz4147760,"东安路230弄, 东安路240弄, 斜土路2060弄, 东安路180弄, 东安路184号, 东安路184号甲, 东安路184号乙",4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/1bb3db97-b746-47b4-a818-4903e061b584.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/ce52e387-6af3-4c8f-b31f-ba62fe465f24.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/e2f0e840-1dee-47e4-8894-836008e403ac.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150808/19d2ee95-a91b-46ce-93ac-ecd6e5ba1ece.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/8d9a526c-e780-47b1-ad13-0cc22c8de4a4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/96a65790-d529-43f5-af03-21cd3225863e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/47e2280f-100e-4a6e-bcd1-3a2f3596e400.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/18ea8caa-f683-4178-acb7-0d9ab91d2a41.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170819/b66a08e0-cffc-4cec-9936-1c1bd89b986e.jpg_100x75.jpg",2017-10-07 18:07:25
http://sh.lianjia.com/zufang/shz4153154.html,两室户，地铁沿线，低楼层，多次带看,梅园五街坊,2室1厅,54,浦东,源深,低区/6层,,7000,2017.08.12,12,4,世纪大道,384,shz4153154,"福山路111弄,松林路88弄,商城路1178弄,张杨路1133弄",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/d16b6f02-183d-4e75-af02-bfc4d11cefda.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/a7e7669e-a91b-4a3f-bbca-44d00d85361e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/ff7f0577-8509-4640-a8af-b9148ff787fe.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/061a8fde-15e0-432b-9532-4b10e58970ff.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/08410f04-fe46-4145-bbaa-a9db38f40ce2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170812/07c3eb67-4a3a-44be-b3ba-a8c43dfc37cc.jpg_100x75.jpg",2017-10-07 18:07:26
http://sh.lianjia.com/zufang/shz4148146.html,罗阳七村，高区采光好，实地看房，生活很便利,罗阳七村,2室1厅,71,闵行,梅陇,高区/6层,朝南,4600,2017.08.10,15,1,外环路,752,shz4148146,"罗阳路750弄（华宝小区）,罗阳路800弄（三洲花园）",4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/c5d41e92-b425-481e-9d79-b5003cfabdb3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/b3a8d6cf-10f0-4d48-af1b-852a16755e21.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/3c1edf12-5006-432a-8b63-aec8bf842202.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/2264841c-5c9c-42f3-8fa7-f0796860064c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/7b005915-8cd8-415c-a876-1f6c647d4cfc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/fce5cf91-786f-4954-b675-ef5a09612c1a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/20488ea5-5457-4dc4-a157-d68b3846f7d0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/191ddcaa-438f-446a-8429-3235ed404fef.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/db2d7c71-4433-4cc2-9185-7bc8d0cf84cd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/9e77c881-8a3e-43b4-8164-2b4f782fbd15.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/09ef5035-e45c-4c14-919c-aa4395e7ff73.jpg_100x75.jpg",2017-10-07 18:07:26
http://sh.lianjia.com/zufang/shz4152574.html,建邦16区，有钥匙方便看，出行方便，放心好房,建邦16区,2室2厅,90,虹口,临平路,中区/36层,,12000,2017.08.12,12,10,邮电新村,439,shz4152574,天宝路466弄,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/2170fe73-6d60-496f-9487-ca1554438829.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/318f6392-c148-4e3c-8732-499fadf6eeaf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/b8884e59-6184-4f5c-90ee-0683a3ab4c3b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/1fcf601d-ee20-4d23-8bc4-85d903e75ffd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/d9668f72-7691-4b34-bd5c-c573ba5385a2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/364246f1-9a46-404a-8ea1-42396962eb00.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/1c40ed28-1b26-436b-a602-f5f41b9f5338.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/e1d9a79d-768b-4cb7-8d03-c48b2e89db4e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/6e8ab924-6e0c-40e7-a6c9-e93cb3f0a05c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/58a64918-6d50-4c97-a0df-9ef0d3c7e434.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/de7fecfe-4277-481e-810e-22c938d5e376.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/6c8b330d-8789-401d-9dea-f78183cac840.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/0ccb7391-3fcc-4ec4-bb4b-8df79e72c001.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160818/18aabd27-baa8-49df-8c0d-3314c8f27fcf.jpg_100x75.jpg",2017-10-07 18:07:26
http://sh.lianjia.com/zufang/shz4150665.html,宜川二村，温馨之家，上下楼方便，钥匙房,宜川二村,1室0厅,34,普陀,甘泉宜川,中区/5层,朝南,3300,2017.08.11,13,3,中潭路,694,shz4150665,宜川二村,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/1808380c-8e01-46a7-9c20-b0a233987a21.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/043e5d72-211e-49f1-8cfa-5ba4551bf5e2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/5f9c6af5-bd8a-45a4-8f41-98118f5d2cfb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150608/0e67c296-2189-4ec5-a68d-96c24e53902e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/17d030cf-81db-4e65-956c-5b3075a6cb46.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/f592d97a-1ffe-443b-803c-a9143b983360.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/4b38d689-fbaa-4771-8466-3b65ee0f26aa.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/ace3723f-66cf-4ae4-8dff-2ead2bc373a8.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/21fbee87-6a49-4e5a-8640-7572a2a7e464.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/56fdc66f-27d6-4b04-a302-f5022cec7d7e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/69de815b-35cc-48a0-a8ba-ba054770d443.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/a5d075a5-1818-41f5-9e99-4b2be0509cd0.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160226/e4be2356-d917-4169-9e5c-85f83695494d.jpg_100x75.jpg",2017-10-07 18:07:26
http://sh.lianjia.com/zufang/shz4148504.html,斜土新村，低区出入方便，链家好房，最近看房多,斜土新村,1室0厅,35,黄浦,打浦桥,低区/7层,,5200,2017.08.10,24,4,鲁班路,369,shz4148504,打浦路316弄,2,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/31286b2d-d2bc-4584-b7a5-69cb964afc51.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/4059b9bb-fcfd-4574-9e39-3dda5cc9640f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/e9b04696-7be6-458e-9e53-3f9a8ba6bf27.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/6af25c3d-284b-44ec-b7db-58d35c36524a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/7073b1a6-615c-462c-9412-36fe345242db.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/ab4dd035-c369-4362-a67e-212019461891.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/d287a183-69a7-438f-894c-407dde8862b5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170810/9305dc6e-66d9-42cb-adcf-c16c3f174caa.jpg_100x75.jpg",2017-10-07 18:07:27
http://sh.lianjia.com/zufang/shz4150189.html,三林苑，温馨一室，看房有钥匙，好房待租,三林苑,1室2厅,56,浦东,三林,高区/6层,朝南,4200,2017.08.11,17,11,三林东,263,shz4150189,"三林路1466弄1-106号,永泰路1129弄",3,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/3829fd75-6434-45f8-9d2b-5e1f1dadf013.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/66cc00a9-fec6-482f-bcb4-66ad60883b70.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/d287b6a3-b51a-4c15-8b7e-0a8acfb5fb58.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161216/7467ae7a-76ae-4953-91b1-e19af3f3a534.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/9fe5b692-9809-4de2-8cec-dc170391b07a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/93d469da-390d-4143-920f-365b5e516423.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/ca2dfa82-53c3-443f-8204-2b5a4f581f90.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/6b4770cf-cb3c-4d7d-8bb5-46b484e2ab2e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/a6638c1d-5d36-4760-aed7-96561c8c55f3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/e3dc98c3-98e8-4d7e-a5e9-478ffad31d3b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/0361c3e2-3bc2-4589-a358-3679a0cadd1d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161214/3690bbd1-f93d-4897-9ced-cc86c69b1e12.jpg_100x75.jpg",2017-10-07 18:07:27
http://sh.lianjia.com/zufang/shz4152546.html,链家有钥匙，简约二室，近地铁，一链倾城,彭五小区,2室0厅,47,闸北,彭浦,中区/5层,朝南北,4100,2017.08.12,25,1,彭浦新村,302,shz4152546,彭浦新村301-411号,4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160418/0147a4f1-7a9a-43b9-920d-af01f4214e8c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/8712cc58-6aab-44c0-b65a-67aa5024510b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/0b028ce8-1b3a-4a1b-b5a1-2e3a8a4df882.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/01288293-790e-4ed4-a266-268db00ad679.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/4a474c1b-6637-4698-86c4-1dd4d2f552f2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/8eb8d2f0-c2fe-4151-8a53-391dd076787f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/27dd163f-dfc5-45b2-bd8e-1b1961f139d2.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/56ee90c3-9aa9-4c2e-9f03-4239479e1835.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160417/65608ff4-cfc5-4686-87be-b15c28fd61f7.jpg_100x75.jpg",2017-10-07 18:07:28
http://sh.lianjia.com/zufang/shz4153071.html,附近有地铁，精致户型，最近看房多，光线充足,金地湾流域（公寓）,2室2厅,89,浦东,三林,中区/14层,,6700,2017.08.12,11,11,三林东,401,shz4153071,"尚博路366弄,尚博路518弄,尚博路569弄,尚博路485弄",4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/21db22d8-dc8f-4e92-91be-924010ccd242.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/9860ee26-1848-4f53-bd1b-c3b2a756bbc6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/874d0bf9-44d7-4e73-b3be-7da554e2be8e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/15c8dcd5-f4ac-4a0f-8ed3-a33772c36097.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/10dcc410-a50c-44e2-a7bd-733b08afa80c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/3e0c28cd-7df1-4712-aa55-4089c2df4146.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/7d09ae25-ef3d-46a1-833d-e2fc1b2939a3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/36d9525f-c27a-485d-bfde-472c414ae98e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/b7437457-90d6-4315-a6b9-42002e2acd37.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/6fb21a10-c9a8-4e14-9d5b-e136d0f44798.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/d450d4c3-a785-4ed3-b71b-5a7292160226.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160806/f25a9b35-5ed8-426c-8588-1cdd2f59b395.jpg_100x75.jpg",2017-10-07 18:07:29
http://sh.lianjia.com/zufang/shz4147369.html,民苑小区，链家好房，人气房源，适合自住,民苑小区,2室1厅,68,徐汇,徐汇滨江,高区/6层,,7500,2017.08.16,12,11,云锦路,537,shz4147369,,,,,2017-10-07 18:07:29
http://sh.lianjia.com/zufang/shz4184388.html,莲浦新苑，看房有钥匙，一链倾城，最近看房多,莲浦新苑,3室2厅,132,闵行,莘庄,中区/6层,朝南北,8200,2017.08.28,11,1,莘庄,642,shz4184388,,,,,2017-10-07 18:07:30
http://sh.lianjia.com/zufang/shz4154451.html,万源新城，1室1厅1卫，地铁沿线，有钥匙,万源新城,1室1厅,49,闵行,金虹桥,中区/6层,朝南,6000,2017.08.13,13,9,合川路,551,shz4154451,,,,,2017-10-07 18:07:30
http://sh.lianjia.com/zufang/shz4232520.html,链家好房，1室1厅，钥匙在店，上下楼方便,财大小区,1室1厅,41,杨浦,五角场,低区/6层,,4000,2017.09.24,14,10,江湾体育场,800,shz4232520,政立路580弄,6,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170924/c7337025-aa69-4b01-9926-1430a4ead56e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170924/7e325afd-53a4-4abb-81ad-b48f692ca690.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170924/4f180fb4-28bf-43a1-b548-8dffb68d798e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170924/7a005bac-2d2b-4340-b2e8-2a931be5c4b4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170924/2305295d-1534-4f78-abea-9ee48cc0d71b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170924/d496b0fd-d605-4029-b11f-02635ce1f79f.jpg_100x75.jpg",2017-10-07 18:07:31
http://sh.lianjia.com/zufang/shz4154832.html,看房方便，高区景观好，交通方便，享受好房,汇贤雅居,2室1厅,89,徐汇,徐家汇,高区/27层,朝南,10000,2017.08.13,8,3,宜山路,490,shz4154832,南丹路368弄,1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/f91a3fd1-7a9f-49c4-b373-69ec09657a52.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/ee2ae7b2-96df-48a2-9158-c1e824d5a126.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/65b448b3-7f7e-49dd-bdf9-c9d6b3a15faf.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20141120/dfa396fa-b58d-4ec7-bd46-e5cdf7959536.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/0f6e6efc-cb9e-4373-8b87-4ef96b4aa6e1.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/6620d185-757c-4589-9b7e-afc4df08982f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/efa48950-bb3a-4e11-b99b-497e5fe3f1a7.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/a0630acd-d1b2-49bd-b47e-0df6e74149c9.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/e02eceb4-6b5a-47d6-9832-1337fe5e3f82.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/a9a39f56-e556-4763-8d88-f9bd71d43ffc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160707/75e64533-1a82-4b22-b36f-bb3cdfb43ea1.jpg_100x75.jpg",2017-10-07 18:07:31
http://sh.lianjia.com/zufang/shz4155052.html,光线充足，3房出租，享受好房，实地看房,尚汇豪庭,3室2厅,158,徐汇,田林,中区/28层,朝南,20000,2017.08.13,11,1,上海体育馆,617,shz4155052,"文定路468弄1-9号, 华石路88弄23-36号",0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/db5dd7c7-ab3d-4347-8cdd-6478811ae355.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/4e8bc9cf-fba7-4996-9460-2e371d00ed0e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/f6810b29-3a0f-424b-9905-b87967db33ac.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/97ed69a0-79c3-4a4c-9a5a-9088c203fab5.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/b95acc8c-44b9-4b4b-9030-99ca5fbb4125.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/ec8fdede-22d8-492f-b14e-ce9670fd73da.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/506e378f-9045-4897-90ff-285bc19f7e3e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/99e01d63-427c-44b6-baa2-b133818e3712.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/e068e8b6-b652-4164-8663-05c9098884bc.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/67a5bc2d-b1a1-4355-b662-50c563f8e53b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/69d65f23-47bb-4967-a217-f08c6d6c9cef.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/db0e9cb7-4f3e-4878-8105-4d7ecfdd659b.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/293059db-337a-470f-a7ba-37427cd5ed03.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/b7056703-55b1-4366-b715-8d77876c2cce.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/9a9f7ece-2be5-441b-95c5-3c385f6060d6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/46f6abd6-6fda-473e-989a-756f05388d9a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170813/658f0bda-4b91-45b0-913c-3a7dc7fc9348.jpg_100x75.jpg",2017-10-07 18:07:31
http://sh.lianjia.com/zufang/shz4184285.html,中原新村，低区出入方便，链家有钥匙，实地看房,中原新村,1室1厅,32,徐汇,徐家汇,中区/5层,朝南,4500,2017.08.28,23,1,上海体育馆,309,shz4184285,中漕路38弄1-17号,0,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/d6cd2319-ac05-4f4e-89c0-6936cd74b4f3.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/641c63f2-3aae-4341-af64-43ba191b0ab6.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/727aa8e1-dfe7-4a02-9495-c2e4e1f823ab.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/c7b060e2-6522-4b92-9207-edf3e42d76eb.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/17d75683-7735-4ef6-b878-6f60f7f2c018.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/d38a493c-66a9-4061-9840-441674e776e4.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/c11637a2-f6e7-4bb0-be7d-69a5fbe0be83.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/cf7b361e-1c47-4575-bef7-dd66ed9b778a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/77715eb4-fc76-4555-9092-e0708ed5a11c.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160609/f2f55753-65d0-483e-ba3a-b17950450a66.jpg_100x75.jpg",2017-10-07 18:07:32
http://sh.lianjia.com/zufang/shz4184025.html,白浪新村，受欢迎好房，交通方便，高区阳光房,白浪新村,2室1厅,48,闵行,七宝,高区/6层,,4500,2017.08.27,20,9,七宝,430,shz4184025,青年路267弄,4,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/69b8e883-6c89-4b43-ad5d-88557b62a63a.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/965edee8-0816-490e-83f0-afdeeb4cae6e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/b8a9d015-46aa-4e9c-a273-53f6bf8d9a25.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/9884cd10-2d55-4568-956b-e8295f8bf4bd.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/1b47c098-f610-47db-b977-ec7f94c40383.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/1ebc882e-56bc-4eeb-aae0-2099781b1f36.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/9161def1-8ba0-4655-ac48-6b1058d6c979.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/74d2c72f-0b7a-4b9f-9768-9e10997de2ca.jpg_100x75.jpg",2017-10-07 18:07:32
http://sh.lianjia.com/zufang/shz4182990.html,乐山八九村，近地铁，低区出入方便，钥匙房,乐山八九村,1室0厅,32,徐汇,徐家汇,低区/6层,朝南,5000,2017.08.27,11,9,徐家汇,854,shz4182990,"秀山路15弄, 虹桥路411弄1-4号（虹桥大楼）, 秀山路7弄",1,,"http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/1884c0d4-73ce-4fad-b0aa-f7788340241f.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/d7cf3fcc-88d4-49cf-8649-21b90f433c31.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/9233e345-22ad-48f1-a415-1c8213760f98.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/4e37e134-3dc2-4492-abf6-de58b6f2803d.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/24ed0f48-769f-4f24-beb8-b42babd6888e.jpg_100x75.jpg,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/e1014ed3-0b7e-48e4-a921-f6e78e2e8457.jpg_100x75.jpg",2017-10-07 18:07:33
